id,model_id,group_id,create_uid,write_uid,name,active,perm_read,perm_write,perm_create,perm_unlink,create_date,write_date
896,657,10,1,1,slide.question.all,t,t,f,f,f,2024-04-18 07:47:26.604362,2024-04-18 07:47:26.604362
897,657,1,1,1,slide.question.all,t,t,f,f,f,2024-04-18 07:47:26.604362,2024-04-18 07:47:26.604362
898,657,66,1,1,slide.question.officer,t,t,t,t,t,2024-04-18 07:47:26.604362,2024-04-18 07:47:26.604362
899,658,,1,1,slide.answer.all,t,f,f,f,f,2024-04-18 07:47:26.604362,2024-04-18 07:47:26.604362
900,658,66,1,1,slide.answer.officer,t,t,t,t,t,2024-04-18 07:47:26.604362,2024-04-18 07:47:26.604362
901,655,11,1,1,slide.tag.all,t,t,f,f,f,2024-04-18 07:47:26.604362,2024-04-18 07:47:26.604362
902,655,10,1,1,slide.tag.all,t,t,f,f,f,2024-04-18 07:47:26.604362,2024-04-18 07:47:26.604362
903,655,1,1,1,slide.tag.all,t,t,f,f,f,2024-04-18 07:47:26.604362,2024-04-18 07:47:26.604362
904,655,66,1,1,slide.tag.officer,t,t,t,t,t,2024-04-18 07:47:26.604362,2024-04-18 07:47:26.604362
905,663,11,1,1,slide.channel.tag.all,t,t,f,f,f,2024-04-18 07:47:26.604362,2024-04-18 07:47:26.604362
906,663,10,1,1,slide.channel.tag.all,t,t,f,f,f,2024-04-18 07:47:26.604362,2024-04-18 07:47:26.604362
907,663,1,1,1,slide.channel.tag.all,t,t,f,f,f,2024-04-18 07:47:26.604362,2024-04-18 07:47:26.604362
908,663,66,1,1,slide.channel.tag.user,t,t,t,t,t,2024-04-18 07:47:26.604362,2024-04-18 07:47:26.604362
909,662,11,1,1,slide.channel.tag.group.all,t,t,f,f,f,2024-04-18 07:47:26.604362,2024-04-18 07:47:26.604362
910,662,10,1,1,slide.channel.tag.group.all,t,t,f,f,f,2024-04-18 07:47:26.604362,2024-04-18 07:47:26.604362
911,662,1,1,1,slide.channel.tag.group.all,t,t,f,f,f,2024-04-18 07:47:26.604362,2024-04-18 07:47:26.604362
912,662,66,1,1,slide.channel.tag.group.user,t,t,t,t,t,2024-04-18 07:47:26.604362,2024-04-18 07:47:26.604362
913,661,11,1,1,slide.channel.all,t,t,f,f,f,2024-04-18 07:47:26.604362,2024-04-18 07:47:26.604362
914,661,10,1,1,slide.channel.all,t,t,f,f,f,2024-04-18 07:47:26.604362,2024-04-18 07:47:26.604362
915,661,1,1,1,slide.channel.all,t,t,f,f,f,2024-04-18 07:47:26.604362,2024-04-18 07:47:26.604362
916,661,66,1,1,slide.channel.officer,t,t,t,t,f,2024-04-18 07:47:26.604362,2024-04-18 07:47:26.604362
917,661,67,1,1,slide.channel.manager,t,t,t,t,t,2024-04-18 07:47:26.604362,2024-04-18 07:47:26.604362
918,660,,1,1,slide.channel.users.all,t,f,f,f,f,2024-04-18 07:47:26.604362,2024-04-18 07:47:26.604362
919,660,66,1,1,slide.channel.users.system,t,t,t,t,t,2024-04-18 07:47:26.604362,2024-04-18 07:47:26.604362
920,659,11,1,1,slide.embed.all,t,t,f,f,f,2024-04-18 07:47:26.604362,2024-04-18 07:47:26.604362
921,659,10,1,1,slide.embed.all,t,t,f,f,f,2024-04-18 07:47:26.604362,2024-04-18 07:47:26.604362
922,659,1,1,1,slide.embed.user,t,t,t,t,t,2024-04-18 07:47:26.604362,2024-04-18 07:47:26.604362
923,664,,1,1,slide.slide.resource.all,t,f,f,f,f,2024-04-18 07:47:26.604362,2024-04-18 07:47:26.604362
924,664,11,1,1,slide.slide.resource.public,t,f,f,f,f,2024-04-18 07:47:26.604362,2024-04-18 07:47:26.604362
925,664,10,1,1,slide.slide.resource.portal,t,t,f,f,f,2024-04-18 07:47:26.604362,2024-04-18 07:47:26.604362
926,664,1,1,1,slide.slide.resource.internal,t,t,f,f,f,2024-04-18 07:47:26.604362,2024-04-18 07:47:26.604362
927,664,66,1,1,slide.slide.resource.publisher,t,t,t,t,t,2024-04-18 07:47:26.604362,2024-04-18 07:47:26.604362
928,665,1,1,1,access.slide.channel.invite,t,t,t,t,f,2024-04-18 07:47:26.604362,2024-04-18 07:47:26.604362
929,514,49,1,1,product.template.event.manager,t,t,t,t,t,2024-04-18 07:47:31.08894,2024-04-18 07:47:31.08894
930,515,49,1,1,product.product.event.manager,t,t,t,t,t,2024-04-18 07:47:31.08894,2024-04-18 07:47:31.08894
931,669,44,1,1,access.registration.editor,t,t,t,t,f,2024-04-18 07:47:31.08894,2024-04-18 07:47:31.08894
932,670,44,1,1,access.registration.editor.line,t,t,t,t,t,2024-04-18 07:47:31.08894,2024-04-18 07:47:31.08894
933,671,44,1,1,access.event.event.configurator,t,t,t,t,f,2024-04-18 07:47:31.08894,2024-04-18 07:47:31.08894
934,668,49,1,1,access.event.sale.report.manager,t,t,f,f,f,2024-04-18 07:47:31.08894,2024-04-18 07:47:31.08894
935,515,11,1,1,product.product.public,t,t,f,f,f,2024-04-18 07:47:35.565337,2024-04-18 07:47:35.565337
936,515,10,1,1,product.product.public,t,t,f,f,f,2024-04-18 07:47:35.565337,2024-04-18 07:47:35.565337
937,515,1,1,1,product.product.public,t,t,f,f,f,2024-04-18 07:47:35.565337,2024-04-18 07:47:35.565337
938,514,11,1,1,product.template.public,t,t,f,f,f,2024-04-18 07:47:35.565337,2024-04-18 07:47:35.565337
939,514,10,1,1,product.template.public,t,t,f,f,f,2024-04-18 07:47:35.565337,2024-04-18 07:47:35.565337
940,514,1,1,1,product.template.public,t,t,f,f,f,2024-04-18 07:47:35.565337,2024-04-18 07:47:35.565337
941,520,11,1,1,product.category.public,t,t,f,f,f,2024-04-18 07:47:35.565337,2024-04-18 07:47:35.565337
942,520,10,1,1,product.category.public,t,t,f,f,f,2024-04-18 07:47:35.565337,2024-04-18 07:47:35.565337
943,520,1,1,1,product.category.public,t,t,f,f,f,2024-04-18 07:47:35.565337,2024-04-18 07:47:35.565337
944,526,11,1,1,product.tag.public,t,t,f,f,f,2024-04-18 07:47:35.565337,2024-04-18 07:47:35.565337
945,526,10,1,1,product.tag.public,t,t,f,f,f,2024-04-18 07:47:35.565337,2024-04-18 07:47:35.565337
946,526,1,1,1,product.tag.public,t,t,f,f,f,2024-04-18 07:47:35.565337,2024-04-18 07:47:35.565337
947,673,46,1,1,product.public.category manager,t,t,t,t,t,2024-04-18 07:47:35.565337,2024-04-18 07:47:35.565337
948,673,11,1,1,product.category.public,t,t,f,f,f,2024-04-18 07:47:35.565337,2024-04-18 07:47:35.565337
949,673,10,1,1,product.category.public,t,t,f,f,f,2024-04-18 07:47:35.565337,2024-04-18 07:47:35.565337
950,673,1,1,1,product.category.public,t,t,f,f,f,2024-04-18 07:47:35.565337,2024-04-18 07:47:35.565337
951,523,11,1,1,product.pricelist.public,t,t,f,f,f,2024-04-18 07:47:35.565337,2024-04-18 07:47:35.565337
952,523,10,1,1,product.pricelist.public,t,t,f,f,f,2024-04-18 07:47:35.565337,2024-04-18 07:47:35.565337
953,523,1,1,1,product.pricelist.public,t,t,f,f,f,2024-04-18 07:47:35.565337,2024-04-18 07:47:35.565337
954,524,11,1,1,product.pricelist.item.public,t,t,f,f,f,2024-04-18 07:47:35.565337,2024-04-18 07:47:35.565337
955,524,10,1,1,product.pricelist.item.public,t,t,f,f,f,2024-04-18 07:47:35.565337,2024-04-18 07:47:35.565337
956,524,1,1,1,product.pricelist.item.public,t,t,f,f,f,2024-04-18 07:47:35.565337,2024-04-18 07:47:35.565337
957,674,1,1,1,product.ribbon.public,t,t,f,f,f,2024-04-18 07:47:35.565337,2024-04-18 07:47:35.565337
958,674,46,1,1,product.ribbon.sale_manager,t,t,t,t,t,2024-04-18 07:47:35.565337,2024-04-18 07:47:35.565337
959,516,11,1,1,product.attribute public,t,t,f,f,f,2024-04-18 07:47:35.565337,2024-04-18 07:47:35.565337
960,516,10,1,1,product.attribute public,t,t,f,f,f,2024-04-18 07:47:35.565337,2024-04-18 07:47:35.565337
961,516,1,1,1,product.attribute public,t,t,f,f,f,2024-04-18 07:47:35.565337,2024-04-18 07:47:35.565337
962,518,11,1,1,product.attribute value public,t,t,f,f,f,2024-04-18 07:47:35.565337,2024-04-18 07:47:35.565337
963,518,10,1,1,product.attribute value public,t,t,f,f,f,2024-04-18 07:47:35.565337,2024-04-18 07:47:35.565337
964,518,1,1,1,product.attribute value public,t,t,f,f,f,2024-04-18 07:47:35.565337,2024-04-18 07:47:35.565337
965,529,11,1,1,product.template.attribute value public,t,t,f,f,f,2024-04-18 07:47:35.565337,2024-04-18 07:47:35.565337
966,529,10,1,1,product.template.attribute value public,t,t,f,f,f,2024-04-18 07:47:35.565337,2024-04-18 07:47:35.565337
967,529,1,1,1,product.template.attribute value public,t,t,f,f,f,2024-04-18 07:47:35.565337,2024-04-18 07:47:35.565337
968,517,11,1,1,product.attribute.custom value,t,t,f,f,f,2024-04-18 07:47:35.565337,2024-04-18 07:47:35.565337
969,517,10,1,1,product.attribute.custom value,t,t,f,f,f,2024-04-18 07:47:35.565337,2024-04-18 07:47:35.565337
970,517,1,1,1,product.attribute.custom value,t,t,f,f,f,2024-04-18 07:47:35.565337,2024-04-18 07:47:35.565337
971,528,11,1,1,product.template.attribute exclusion public,t,t,f,f,f,2024-04-18 07:47:35.565337,2024-04-18 07:47:35.565337
972,528,10,1,1,product.template.attribute exclusion public,t,t,f,f,f,2024-04-18 07:47:35.565337,2024-04-18 07:47:35.565337
973,528,1,1,1,product.template.attribute exclusion public,t,t,f,f,f,2024-04-18 07:47:35.565337,2024-04-18 07:47:35.565337
974,527,11,1,1,product.template.attribute line public,t,t,f,f,f,2024-04-18 07:47:35.565337,2024-04-18 07:47:35.565337
975,527,10,1,1,product.template.attribute line public,t,t,f,f,f,2024-04-18 07:47:35.565337,2024-04-18 07:47:35.565337
976,527,1,1,1,product.template.attribute line public,t,t,f,f,f,2024-04-18 07:47:35.565337,2024-04-18 07:47:35.565337
977,559,10,1,1,fiscal position public,t,t,f,f,f,2024-04-18 07:47:35.565337,2024-04-18 07:47:35.565337
978,575,10,1,1,payment term public,t,t,f,f,f,2024-04-18 07:47:35.565337,2024-04-18 07:47:35.565337
979,570,11,1,1,account.tax,t,t,f,f,f,2024-04-18 07:47:35.565337,2024-04-18 07:47:35.565337
980,672,11,1,1,product.image public,t,t,f,f,f,2024-04-18 07:47:35.565337,2024-04-18 07:47:35.565337
981,672,10,1,1,product.image public,t,t,f,f,f,2024-04-18 07:47:35.565337,2024-04-18 07:47:35.565337
982,672,1,1,1,product.image public,t,t,f,f,f,2024-04-18 07:47:35.565337,2024-04-18 07:47:35.565337
983,672,17,1,1,product.image wbesite restricted_editor,t,t,t,t,t,2024-04-18 07:47:35.565337,2024-04-18 07:47:35.565337
984,672,46,1,1,product.image sale,t,t,t,t,t,2024-04-18 07:47:35.565337,2024-04-18 07:47:35.565337
985,676,11,1,1,access_ecom_extra_field public,t,t,f,f,f,2024-04-18 07:47:35.565337,2024-04-18 07:47:35.565337
986,676,10,1,1,access_ecom_extra_field public,t,t,f,f,f,2024-04-18 07:47:35.565337,2024-04-18 07:47:35.565337
987,676,1,1,1,access_ecom_extra_field public,t,t,f,f,f,2024-04-18 07:47:35.565337,2024-04-18 07:47:35.565337
988,676,17,1,1,access_ecom_extra_field restricted_editor,t,t,t,t,t,2024-04-18 07:47:35.565337,2024-04-18 07:47:35.565337
989,677,11,1,1,website.base.unit public,t,t,f,f,f,2024-04-18 07:47:35.565337,2024-04-18 07:47:35.565337
990,677,10,1,1,website.base.unit public,t,t,f,f,f,2024-04-18 07:47:35.565337,2024-04-18 07:47:35.565337
991,677,1,1,1,website.base.unit public,t,t,f,f,f,2024-04-18 07:47:35.565337,2024-04-18 07:47:35.565337
992,677,46,1,1,website.base.unit sale manager,t,t,t,t,t,2024-04-18 07:47:35.565337,2024-04-18 07:47:35.565337
993,465,66,1,1,access.survey.slides.officer,t,t,f,f,f,2024-04-18 07:47:41.587274,2024-04-18 07:47:41.587274
994,466,66,1,1,access.survey.question.slides.officer,t,t,f,f,f,2024-04-18 07:47:41.587274,2024-04-18 07:47:41.587274
995,467,66,1,1,survey.question.answer.slides.officer,t,t,f,f,f,2024-04-18 07:47:41.587274,2024-04-18 07:47:41.587274
996,468,66,1,1,access.survey.user.input.slides.officer,t,t,f,f,f,2024-04-18 07:47:41.587274,2024-04-18 07:47:41.587274
997,469,66,1,1,access.survey.user.input.line.slides.officer,t,t,f,f,f,2024-04-18 07:47:41.587274,2024-04-18 07:47:41.587274
998,634,32,1,1,sale.order.line.project.manager,t,t,f,f,f,2024-04-18 07:47:42.969877,2024-04-18 07:47:42.969877
999,633,32,1,1,sale.order.project.manager,t,t,f,f,f,2024-04-18 07:47:42.969877,2024-04-18 07:47:42.969877
1000,678,1,1,1,port.code.user,t,t,f,f,f,2024-04-18 07:47:49.092537,2024-04-18 07:47:49.092537
1001,678,54,1,1,port.code.user,t,t,t,t,t,2024-04-18 07:47:49.092537,2024-04-18 07:47:49.092537
1002,679,4,1,1,base.automation config,t,t,t,t,t,2024-04-18 07:56:49.854103,2024-04-18 07:56:49.854103
1003,683,72,1,1,grading_assignment_type_assignment_manager,t,t,t,t,t,2024-04-18 07:56:51.447522,2024-04-18 07:56:51.447522
1004,683,71,1,1,grading_assignment_type_user,t,t,t,t,f,2024-04-18 07:56:51.447522,2024-04-18 07:56:51.447522
1005,682,72,1,1,op_assignment_sub_line_student,t,t,t,t,t,2024-04-18 07:56:51.447522,2024-04-18 07:56:51.447522
1006,682,71,1,1,op_assignment_sub_line_user,t,t,t,t,f,2024-04-18 07:56:51.447522,2024-04-18 07:56:51.447522
1007,682,10,1,1,access_op_assignment_sub_line_portal,t,t,t,t,f,2024-04-18 07:56:51.447522,2024-04-18 07:56:51.447522
1008,681,10,1,1,op_assignment_portal,t,t,t,t,f,2024-04-18 07:56:51.447522,2024-04-18 07:56:51.447522
1009,681,72,1,1,op_assignment_student,t,t,t,t,t,2024-04-18 07:56:51.447522,2024-04-18 07:56:51.447522
1010,681,71,1,1,op_assignment_user,t,t,t,t,t,2024-04-18 07:56:51.447522,2024-04-18 07:56:51.447522
1011,680,72,1,1,grading_assignment_manager,t,t,t,t,t,2024-04-18 07:56:51.447522,2024-04-18 07:56:51.447522
1012,680,71,1,1,grading_assignment_user,t,t,t,t,f,2024-04-18 07:56:51.447522,2024-04-18 07:56:51.447522
1013,680,10,1,1,grading_assignment_portal,t,t,t,t,f,2024-04-18 07:56:51.447522,2024-04-18 07:56:51.447522
1014,685,74,1,1,name_op_fees_terms_backoffice_admin,t,t,t,t,t,2024-04-18 07:57:33.94017,2024-04-18 07:57:33.94017
1015,685,73,1,1,name_op_fees_terms_faculty,t,t,t,t,f,2024-04-18 07:57:33.94017,2024-04-18 07:57:33.94017
1016,684,74,1,1,name_op_fees_terms_line_backoffice_admin,t,t,t,t,t,2024-04-18 07:57:33.94017,2024-04-18 07:57:33.94017
1017,684,73,1,1,name_op_fees_terms_line_backoffice_admin,t,t,t,t,f,2024-04-18 07:57:33.94017,2024-04-18 07:57:33.94017
1018,687,73,1,1,name_op_student_fees_details_faculty,t,t,t,t,f,2024-04-18 07:57:33.94017,2024-04-18 07:57:33.94017
1019,687,74,1,1,name_op_student_fees_details_back_office_admin,t,t,t,t,t,2024-04-18 07:57:33.94017,2024-04-18 07:57:33.94017
1020,686,74,1,1,access_op_fees_element,t,t,t,t,f,2024-04-18 07:57:33.94017,2024-04-18 07:57:33.94017
1021,689,74,1,1,name_fees_detail_report_wizard,t,t,t,t,f,2024-04-18 07:57:33.94017,2024-04-18 07:57:33.94017
1022,691,76,1,1,name_op_admission_register_back_office_admin,t,t,t,t,t,2024-04-18 07:57:36.231095,2024-04-18 07:57:36.231095
1023,691,75,1,1,name_op_admission_register_faculty,t,t,t,t,f,2024-04-18 07:57:36.231095,2024-04-18 07:57:36.231095
1024,690,75,1,1,name_op_admission_faculty,t,t,t,t,f,2024-04-18 07:57:36.231095,2024-04-18 07:57:36.231095
1025,690,76,1,1,name_op_admission_back_office_admin,t,t,t,t,t,2024-04-18 07:57:36.231095,2024-04-18 07:57:36.231095
1026,687,76,1,1,name_op_student_fees_details_student,t,t,t,t,t,2024-04-18 07:57:36.231095,2024-04-18 07:57:36.231095
1027,687,76,1,1,name_op_student_fees_details_back_office_admin,t,t,t,t,t,2024-04-18 07:57:36.231095,2024-04-18 07:57:36.231095
1028,693,76,1,1,name_admission_analysis,t,t,t,t,f,2024-04-18 07:57:36.231095,2024-04-18 07:57:36.231095
1029,694,21,1,1,name_op_facility_faculty,t,t,f,f,f,2024-04-18 07:58:26.52607,2024-04-18 07:58:26.52607
1030,694,22,1,1,name_op_facility_back_office_admin,t,t,t,t,t,2024-04-18 07:58:26.52607,2024-04-18 07:58:26.52607
1031,695,21,1,1,name_op_facility_line_faculty,t,t,f,f,f,2024-04-18 07:58:26.52607,2024-04-18 07:58:26.52607
1032,697,22,1,1,name_op_classroom_student,t,t,t,t,t,2024-04-18 07:58:28.113643,2024-04-18 07:58:28.113643
1033,697,22,1,1,name_op_classroom_back_office_admin,t,t,t,t,t,2024-04-18 07:58:28.113643,2024-04-18 07:58:28.113643
1034,696,21,1,1,name_op_asset_faculty,t,t,f,f,f,2024-04-18 07:58:28.113643,2024-04-18 07:58:28.113643
1035,696,22,1,1,name_op_asset_back_office_admin,t,t,t,t,t,2024-04-18 07:58:28.113643,2024-04-18 07:58:28.113643
1036,697,21,1,1,name_op_classroom_faculty,t,t,t,f,f,2024-04-18 07:58:28.113643,2024-04-18 07:58:28.113643
1037,699,78,1,1,name_op_timing_student,t,t,t,t,t,2024-04-18 07:58:28.826074,2024-04-18 07:58:28.826074
1038,699,78,1,1,name_op_timing_timetable_manager,t,t,t,t,t,2024-04-18 07:58:28.826074,2024-04-18 07:58:28.826074
1039,698,78,1,1,name_op_session_student,t,t,t,t,t,2024-04-18 07:58:28.826074,2024-04-18 07:58:28.826074
1040,698,77,1,1,name_op_session_timetable_user,t,t,t,t,f,2024-04-18 07:58:28.826074,2024-04-18 07:58:28.826074
1041,699,77,1,1,name_op_timing_timetable_user,t,t,t,f,f,2024-04-18 07:58:28.826074,2024-04-18 07:58:28.826074
1042,702,78,1,1,name_generate_time_table,t,t,t,t,t,2024-04-18 07:58:28.826074,2024-04-18 07:58:28.826074
1043,703,78,1,1,name_gen_time_table_line,t,t,t,t,t,2024-04-18 07:58:28.826074,2024-04-18 07:58:28.826074
1044,704,78,1,1,name_session_confirmation,t,t,t,t,t,2024-04-18 07:58:28.826074,2024-04-18 07:58:28.826074
1045,705,78,1,1,name_time_table_report,t,t,t,t,t,2024-04-18 07:58:28.826074,2024-04-18 07:58:28.826074
1046,707,79,1,1,op_attendance_register_faculty,t,t,f,f,f,2024-04-18 07:58:30.524114,2024-04-18 07:58:30.524114
1047,708,79,1,1,op_attendance_sheet_faculty,t,t,t,t,t,2024-04-18 07:58:30.524114,2024-04-18 07:58:30.524114
1048,706,79,1,1,op_attendance_line_faculty,t,t,t,t,t,2024-04-18 07:58:30.524114,2024-04-18 07:58:30.524114
1049,706,80,1,1,op_attendance_line_student,t,t,t,t,t,2024-04-18 07:58:30.524114,2024-04-18 07:58:30.524114
1050,707,80,1,1,op_attendance_register_student,t,t,t,t,t,2024-04-18 07:58:30.524114,2024-04-18 07:58:30.524114
1051,708,80,1,1,op_attendance_sheet_student,t,t,t,t,t,2024-04-18 07:58:30.524114,2024-04-18 07:58:30.524114
1052,709,79,1,1,access_op_attendance_type_faculty,t,t,f,f,f,2024-04-18 07:58:30.524114,2024-04-18 07:58:30.524114
1053,709,80,1,1,access_op_attendance_type_back_office,t,t,t,t,t,2024-04-18 07:58:30.524114,2024-04-18 07:58:30.524114
1054,711,80,1,1,name_student_attendance,t,t,t,t,t,2024-04-18 07:58:30.524114,2024-04-18 07:58:30.524114
1055,713,81,1,1,op_exam_attendees_faculty,t,t,t,t,f,2024-04-18 07:58:48.811597,2024-04-18 07:58:48.811597
1056,714,81,1,1,op_exam_room_faculty,t,t,t,t,f,2024-04-18 07:58:48.811597,2024-04-18 07:58:48.811597
1057,714,82,1,1,op_exam_room_back_office_admin,t,t,t,t,t,2024-04-18 07:58:48.811597,2024-04-18 07:58:48.811597
1058,715,81,1,1,op_exam_session_faculty,t,t,t,t,f,2024-04-18 07:58:48.811597,2024-04-18 07:58:48.811597
1059,715,82,1,1,op_exam_session_back_office_admin,t,t,t,t,t,2024-04-18 07:58:48.811597,2024-04-18 07:58:48.811597
1060,716,81,1,1,op_exam_type_faculty,t,t,f,f,f,2024-04-18 07:58:48.811597,2024-04-18 07:58:48.811597
1061,716,82,1,1,op_exam_type_back_office_admin,t,t,t,t,t,2024-04-18 07:58:48.811597,2024-04-18 07:58:48.811597
1062,712,81,1,1,op_exam_faculty,t,t,t,t,f,2024-04-18 07:58:48.811597,2024-04-18 07:58:48.811597
1063,712,82,1,1,op_exam_back_office_admin,t,t,t,t,t,2024-04-18 07:58:48.811597,2024-04-18 07:58:48.811597
1064,719,81,1,1,op_marksheet_register_faculty,t,t,t,t,f,2024-04-18 07:58:48.811597,2024-04-18 07:58:48.811597
1065,719,82,1,1,op_marksheet_register_back_office_admin,t,t,t,t,t,2024-04-18 07:58:48.811597,2024-04-18 07:58:48.811597
1066,718,81,1,1,op_marksheet_line_faculty,t,t,t,t,f,2024-04-18 07:58:48.811597,2024-04-18 07:58:48.811597
1067,718,82,1,1,op_marksheet_line_back_office_admin,t,t,t,t,t,2024-04-18 07:58:48.811597,2024-04-18 07:58:48.811597
1068,721,81,1,1,op_result_line_faculty,t,t,t,t,f,2024-04-18 07:58:48.811597,2024-04-18 07:58:48.811597
1069,721,82,1,1,op_result_line_back_office_admin,t,t,t,t,t,2024-04-18 07:58:48.811597,2024-04-18 07:58:48.811597
1070,722,81,1,1,name_op_result_template_faculty,t,t,t,t,f,2024-04-18 07:58:48.811597,2024-04-18 07:58:48.811597
1071,722,82,1,1,name_op_result_template_back_office_admin,t,t,t,t,t,2024-04-18 07:58:48.811597,2024-04-18 07:58:48.811597
1072,717,81,1,1,access_op_grade_configuration_faculty,t,t,f,f,f,2024-04-18 07:58:48.811597,2024-04-18 07:58:48.811597
1073,718,82,1,1,op_marksheet_line_student,t,t,t,t,t,2024-04-18 07:58:48.811597,2024-04-18 07:58:48.811597
1074,721,82,1,1,op_result_line_student,t,t,t,t,t,2024-04-18 07:58:48.811597,2024-04-18 07:58:48.811597
1075,725,82,1,1,name_op_held_exam,t,t,t,t,t,2024-04-18 07:58:48.811597,2024-04-18 07:58:48.811597
1076,725,81,1,1,name_op_held_exam_faculty,t,t,t,t,f,2024-04-18 07:58:48.811597,2024-04-18 07:58:48.811597
1077,726,82,1,1,name_op_room_distribution,t,t,t,t,t,2024-04-18 07:58:48.811597,2024-04-18 07:58:48.811597
1078,726,81,1,1,name_op_room_distribution_faculty,t,t,t,t,f,2024-04-18 07:58:48.811597,2024-04-18 07:58:48.811597
1079,727,82,1,1,name_student_hall_ticket,t,t,t,t,t,2024-04-18 07:58:48.811597,2024-04-18 07:58:48.811597
1080,728,21,1,1,name_op_parent_faculty,t,t,t,t,f,2024-04-18 10:42:36.031591,2024-04-18 10:42:36.031591
1081,97,22,1,1,name_res_users_back_office_admin,t,t,t,t,t,2024-04-18 10:42:36.031591,2024-04-18 10:42:36.031591
1082,97,21,1,1,name_res_users_faculty,t,t,t,f,f,2024-04-18 10:42:36.031591,2024-04-18 10:42:36.031591
1083,728,83,1,1,name_op_parent_op_parent,t,t,f,f,f,2024-04-18 10:42:36.031591,2024-04-18 10:42:36.031591
1084,427,83,1,1,name_op_batch_parent,t,t,f,f,f,2024-04-18 10:42:36.031591,2024-04-18 10:42:36.031591
1085,78,83,1,1,name_op_res_country_parent,t,t,f,f,f,2024-04-18 10:42:36.031591,2024-04-18 10:42:36.031591
1086,429,83,1,1,name_op_course_parent,t,t,f,f,f,2024-04-18 10:42:36.031591,2024-04-18 10:42:36.031591
1087,434,83,1,1,name_op_subject_parent,t,t,f,f,f,2024-04-18 10:42:36.031591,2024-04-18 10:42:36.031591
1088,433,83,1,1,op_student_parent,t,t,f,f,f,2024-04-18 10:42:36.031591,2024-04-18 10:42:36.031591
1089,430,83,1,1,op_faculty_parent,t,t,f,f,f,2024-04-18 10:42:36.031591,2024-04-18 10:42:36.031591
1090,432,83,1,1,op_student_course_parent,t,t,f,f,f,2024-04-18 10:42:36.031591,2024-04-18 10:42:36.031591
1091,729,22,1,1,name_op_parent_relationship_back_office_admin,t,t,t,t,t,2024-04-18 10:42:36.031591,2024-04-18 10:42:36.031591
1092,733,22,1,1,name_op_media_back_office_admin,t,t,t,t,t,2024-04-18 10:42:39.074562,2024-04-18 10:42:39.074562
1093,733,21,1,1,name_op_media_faculty,t,t,f,f,f,2024-04-18 10:42:39.074562,2024-04-18 10:42:39.074562
1094,733,84,1,1,name_op_media_library,t,t,t,t,t,2024-04-18 10:42:39.074562,2024-04-18 10:42:39.074562
1095,739,22,1,1,name_op_publisher_back_office_admin,t,t,t,t,t,2024-04-18 10:42:39.074562,2024-04-18 10:42:39.074562
1096,739,21,1,1,name_op_publisher_faculty,t,t,f,f,f,2024-04-18 10:42:39.074562,2024-04-18 10:42:39.074562
1097,739,84,1,1,name_op_publisher_library,t,t,t,t,t,2024-04-18 10:42:39.074562,2024-04-18 10:42:39.074562
1098,730,22,1,1,name_op_author_back_office_admin,t,t,t,t,t,2024-04-18 10:42:39.074562,2024-04-18 10:42:39.074562
1099,730,21,1,1,name_op_author_faculty,t,t,f,f,f,2024-04-18 10:42:39.074562,2024-04-18 10:42:39.074562
1100,730,84,1,1,name_op_author_library,t,t,t,t,t,2024-04-18 10:42:39.074562,2024-04-18 10:42:39.074562
1101,740,22,1,1,name_op_tag_back_office_admin,t,t,t,t,t,2024-04-18 10:42:39.074562,2024-04-18 10:42:39.074562
1102,740,21,1,1,name_op_tag_faculty,t,t,f,f,f,2024-04-18 10:42:39.074562,2024-04-18 10:42:39.074562
1103,740,84,1,1,name_op_tag_library,t,t,t,t,t,2024-04-18 10:42:39.074562,2024-04-18 10:42:39.074562
1104,734,22,1,1,name_op_media_movement_back_office_admin,t,t,t,t,f,2024-04-18 10:42:39.074562,2024-04-18 10:42:39.074562
1105,734,21,1,1,name_op_media_movement_faculty,t,t,f,f,f,2024-04-18 10:42:39.074562,2024-04-18 10:42:39.074562
1106,734,84,1,1,name_op_media_movement_library,t,t,t,t,t,2024-04-18 10:42:39.074562,2024-04-18 10:42:39.074562
1107,736,22,1,1,name_op_media_queue_back_office_admin,t,t,t,t,t,2024-04-18 10:42:39.074562,2024-04-18 10:42:39.074562
1108,736,21,1,1,name_op_media_queue_faculty,t,t,t,t,f,2024-04-18 10:42:39.074562,2024-04-18 10:42:39.074562
1109,736,84,1,1,op_media_queue_library,t,t,t,t,t,2024-04-18 10:42:39.074562,2024-04-18 10:42:39.074562
1110,735,22,1,1,name_op_media_purchase_back__office_admin,t,t,t,t,t,2024-04-18 10:42:39.074562,2024-04-18 10:42:39.074562
1111,735,21,1,1,name_op_media_purchase_faculty,t,t,t,t,f,2024-04-18 10:42:39.074562,2024-04-18 10:42:39.074562
1112,735,84,1,1,name_op_media_purchase_library,t,t,t,t,t,2024-04-18 10:42:39.074562,2024-04-18 10:42:39.074562
1113,732,22,1,1,name_op_library_card_back_office_admin,t,t,t,t,t,2024-04-18 10:42:39.074562,2024-04-18 10:42:39.074562
1114,732,21,1,1,name_op_library_card_faculty,t,t,t,t,t,2024-04-18 10:42:39.074562,2024-04-18 10:42:39.074562
1115,732,84,1,1,name_op_library_card_library,t,t,t,t,t,2024-04-18 10:42:39.074562,2024-04-18 10:42:39.074562
